Mon Aug 15 16:15:00 2005

 inst  m   W   SVC:tm it:all best Tm:1dh 1dv cg  UB  LBh  LBv
20 40 10 104 0.44 10000 106 0 0 0 0 0 
21 60 10 217 0.68 10000 17 0 0 8.33 0 0 
22 60 10 183 0.69 10000 64 0 0 5.61 0 0 
23 60 10 194 0.66 10000 13 0 0 0 0 0 
24 60 10 209 0.69 10000 11 0 0 0 0 0 
25 60 10 166 0.71 10000 2428 0 0 10.91 0 0 
26 60 10 169 0.66 10000 953 0 0 0 0 0 
27 60 10 150 0.68 10000 102 0 0 0 0 0 
28 60 10 196 0.68 10000 11 0 0 0 0 0 
29 60 10 176 0.69 10000 131 0 0 0 0 0 
30 60 10 230 0.65 10000 11 0 0 0 0 0 
31 80 10 240 0.99 10000 16 0 0 5.6 0 0 
32 80 10 254 0.96 10000 22 0 0 2.02 0 0 
33 80 10 265 1 10000 11 0 0 0 0 0 
34 80 10 261 0.96 10000 12 0 0 0 0 0 
35 80 10 245 0.98 10000 23 0 0 0 0 0 
36 80 10 263 0.99 10000 24 0 0 0 0 0 
37 80 10 289 0.95 10000 13 0 0 0 0 0 
38 80 10 282 0.96 10000 19 0 0 0 0 0 
39 80 10 283 0.96 10000 231 0 0 4.71 0 0 
40 80 10 246 1.03 10000 57 0 0 0 0 0 
41 100 10 275 1.36 10000 133 0 0 7.19 0 0 
42 100 10 307 1.28 10000 361 0 0 4.24 0 0 
43 100 10 267 1.32 10000 3105 0 0 5.96 0 0 
44 100 10 293 1.31 10000 37 0 0 0 0 0 
45 100 10 309 1.34 10000 255 0 0 0 0 0 
46 100 10 355 1.3 10000 76 0 0 0 0 0 
47 100 10 278 1.3 10000 54 0 0 0 0 0 
48 100 10 316 1.31 10000 53 0 0 0 0 0 
49 100 10 300 1.34 10000 261 0 0 0 0 0 
50 100 10 354 1.32 10000 28 0 0 0 0 0 

Wed Sep 28 17:52:03 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.21 10000 15 0 0 -2.14748e+07 0 0 
2 20 10 45 0.22 10000 1217 0 0 32.23 0 0 
3 20 10 73 0.23 10000 122 0 0 0 0 0 
4 20 10 49 0.24 10000 166 0 0 0 0 0 
5 20 10 55 0.24 10000 1275 0 0 0 0 0 
6 20 10 78 0.23 10000 31 0 0 0 0 0 
7 20 10 55 0.22 10000 4624 0 0 34.06 0 0 
8 20 10 52 0.23 10000 33 0 0 0 0 0 
9 20 10 69 0.22 10000 11 0 0 0 0 0 
10 20 10 69 0.22 10000 34 0 0 0 0 0 
11 40 10 92 0.45 10000 20 0 0 13.31 0 0 
12 40 10 108 0.46 10000 3715 0 0 17.85 0 0 
13 40 10 145 0.43 10000 12 0 0 0 0 0 
14 40 10 129 0.44 10000 17 0 0 0 0 0 
15 40 10 142 0.43 10000 30 0 0 0 0 0 
16 40 10 122 0.45 10000 11 0 0 0 0 0 
17 40 10 109 0.44 10000 32 0 0 0 0 0 
18 40 10 169 0.43 10000 3 0 0 0 0 0 
19 40 10 102 0.46 10000 5541 0 0 16.17 0 0 
20 40 10 104 0.43 10000 135 0 0 0 0 0 
21 60 10 217 0.68 10000 19 0 0 8.66 0 0 
22 60 10 182 0.69 10000 1071 0 0 10.08 0 0 
23 60 10 194 0.67 10000 13 0 0 0 0 0 
24 60 10 209 0.72 10000 11 0 0 0 0 0 
25 60 10 166 0.71 10000 1890 0 0 9.37 0 0 
26 60 10 168 0.66 10000 354 0 0 0 0 0 
27 60 10 151 0.71 10000 72 0 0 0 0 0 
28 60 10 196 0.69 10000 14 0 0 0 0 0 
29 60 10 176 0.69 10000 312 0 0 0 0 0 
30 60 10 230 0.66 10000 11 0 0 0 0 0 
31 80 10 240 0.97 10000 20 0 0 6.17 0 0 
32 80 10 254 0.96 10000 23 0 0 1.44 0 0 
33 80 10 265 0.99 10000 11 0 0 0 0 0 
34 80 10 261 0.98 10000 13 0 0 0 0 0 
35 80 10 245 0.98 10000 34 0 0 0 0 0 
36 80 10 263 0.95 10000 30 0 0 0 0 0 
37 80 10 289 0.97 10000 13 0 0 0 0 0 
38 80 10 282 0.97 10000 21 0 0 0 0 0 
39 80 10 283 0.93 10000 61 0 0 0 0 0 
40 80 10 246 1 10000 268 0 0 3.76 0 0 
41 100 10 274 1.34 10000 772 0 0 9.92 0 0 
42 100 10 307 1.29 10000 86 0 0 0 0 0 
43 100 10 268 1.33 10000 592 0 0 0 0 0 
44 100 10 293 1.34 10000 90 0 0 0 0 0 
45 100 10 310 1.32 10000 66 0 0 0 0 0 
46 100 10 355 1.36 10000 87 0 0 0 0 0 
47 100 10 277 1.28 10000 149 0 0 0 0 0 
48 100 10 316 1.34 10000 35 0 0 0 0 0 
49 100 10 300 1.31 10000 154 0 0 0 0 0 
50 100 10 353 1.32 10000 298 0 0 0 0 0 

Wed Sep 28 17:57:18 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.21 10000 16 0 0 -2.14748e+07 0 0 
2 20 10 45 0.23 10000 2669 0 0 34.27 0 0 
3 20 10 73 0.21 10000 17 0 0 0 0 0 
4 20 10 49 0.23 10000 338 0 0 0 0 0 
5 20 10 55 0.24 10000 243 0 0 0 0 0 
6 20 10 78 0.24 10000 155 0 0 0 0 0 
7 20 10 55 0.23 10000 4624 0 0 30.77 0 0 
8 20 10 52 0.23 10000 20 0 0 0 0 0 
9 20 10 69 0.22 10000 11 0 0 0 0 0 
10 20 10 69 0.23 10000 35 0 0 0 0 0 
11 40 10 91 0.44 10000 83 0 0 20.08 0 0 
12 40 10 108 0.44 10000 310 0 0 12.33 0 0 
13 40 10 145 0.41 10000 17 0 0 0 0 0 
14 40 10 129 0.43 10000 18 0 0 0 0 0 
15 40 10 141 0.44 10000 24 0 0 0 0 0 
16 40 10 122 0.43 10000 12 0 0 0 0 0 
17 40 10 109 0.45 10000 90 0 0 0 0 0 
18 40 10 169 0.43 10000 3 0 0 0 0 0 
19 40 10 102 0.44 10000 4561 0 0 18.85 0 0 
20 40 10 104 0.45 10000 74 0 0 0 0 0 
21 60 10 217 0.66 10000 24 0 0 9.63 0 0 
22 60 10 183 0.7 10000 73 0 0 5.58 0 0 
23 60 10 194 0.65 10000 12 0 0 0 0 0 
24 60 10 209 0.71 10000 11 0 0 0 0 0 
25 60 10 166 0.71 10000 1339 0 0 10 0 0 
26 60 10 168 0.67 10000 7520 0 0 12.99 0 0 
27 60 10 151 0.69 10000 166 0 0 0 0 0 
28 60 10 196 0.7 10000 11 0 0 0 0 0 
29 60 10 177 0.69 10000 43 0 0 0 0 0 
30 60 10 230 0.65 10000 11 0 0 0 0 0 
31 80 10 240 0.98 10000 27 0 0 6.72 0 0 
32 80 10 254 0.98 10000 26 0 0 0 0 0 
33 80 10 265 1 10000 12 0 0 0 0 0 
34 80 10 261 0.98 10000 15 0 0 0 0 0 
35 80 10 245 0.96 10000 20 0 0 0 0 0 
36 80 10 263 0.97 10000 23 0 0 0 0 0 
37 80 10 289 0.97 10000 12 0 0 0 0 0 
38 80 10 282 0.98 10000 17 0 0 0 0 0 
39 80 10 284 0.93 10000 45 0 0 0 0 0 
40 80 10 246 1 10000 27 0 0 0 0 0 
41 100 10 274 1.33 10000 4791 0 0 12.74 0 0 
42 100 10 307 1.31 10000 2080 0 0 0 0 0 
43 100 10 268 1.31 10000 520 0 0 0 0 0 
44 100 10 293 1.33 10000 87 0 0 0 0 0 
45 100 10 311 1.36 10000 18 0 0 0 0 0 
46 100 10 355 1.28 10000 15 0 0 0 0 0 
47 100 10 277 1.29 10000 499 0 0 0 0 0 
48 100 10 315 1.33 10000 3606 0 0 0 0 0 
49 100 10 300 1.33 10000 39 0 0 0 0 0 
50 100 10 354 1.32 10000 124 0 0 0 0 0 

Wed Sep 28 18:01:15 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.21 10000 16 0 0 -2.14748e+07 0 0 
2 20 10 45 0.23 10000 125 0 0 20.43 0 0 
3 20 10 73 0.21 10000 19 0 0 0 0 0 
4 20 10 49 0.23 10000 72 0 0 0 0 0 
5 20 10 55 0.25 10000 34 0 0 0 0 0 
6 20 10 78 0.23 10000 91 0 0 0 0 0 
7 20 10 55 0.23 10000 4624 0 0 36.34 0 0 
8 20 10 52 0.24 10000 20 0 0 0 0 0 
9 20 10 69 0.21 10000 11 0 0.01 0 0 0 
10 20 10 69 0.22 10000 36 0 0 0 0 0 
11 40 10 91 0.44 10000 103 0 0 21.06 0 0 
12 40 10 108 0.44 10000 544 0 0 13.84 0 0 
13 40 10 145 0.43 10000 13 0 0 0 0 0 
14 40 10 129 0.42 10000 19 0 0 0 0 0 
15 40 10 141 0.42 10000 27 0 0 0 0 0 
16 40 10 122 0.43 10000 13 0 0 0 0 0 
17 40 10 109 0.44 10000 26 0 0 0 0 0 
18 40 10 169 0.42 10000 3 0 0 0 0 0 
19 40 10 103 0.43 10000 1230 0 0 14.37 0 0 
20 40 10 104 0.43 10000 63 0 0 0 0 0 
21 60 10 217 0.7 10000 24 0 0 9.08 0 0 
22 60 10 183 0.68 10000 30 0 0 2.86 0 0 
23 60 10 194 0.64 10000 12 0 0 0 0 0 
24 60 10 209 0.7 10000 15 0 0 0 0 0 
25 60 10 166 0.7 10000 1860 0 0 10.69 0 0 
26 60 10 168 0.66 10000 8136 0 0 13.22 0 0 
27 60 10 151 0.7 10000 50 0 0 0 0 0 
28 60 10 196 0.68 10000 11 0 0 0 0 0 
29 60 10 176 0.69 10000 384 0 0 0 0 0 
30 60 10 230 0.67 10000 11 0 0 0 0 0 
31 80 10 240 0.99 10000 20 0 0 6.05 0 0 
32 80 10 254 0.95 10000 14 0 0 0 0 0 
33 80 10 265 0.99 10000 12 0 0 0 0 0 
34 80 10 261 0.98 10000 15 0 0 0 0 0 
35 80 10 245 0.98 10000 22 0 0 0 0 0 
36 80 10 263 0.96 10000 22 0 0 0 0 0 
37 80 10 289 0.96 10000 11 0 0 0 0 0 
38 80 10 282 0.98 10000 23 0 0 0 0 0 
39 80 10 283 0.97 10000 38 0 0 0 0 0 
40 80 10 246 1.01 10000 514 0 0 5.76 0 0 
41 100 10 274 1.32 10000 1885 0 0 11.42 0 0 
42 100 10 307 1.3 10000 63 0 0 0 0 0 
43 100 10 268 1.32 10000 1229 0 0 0 0 0 
44 100 10 293 1.32 10000 105 0 0 0 0 0 
45 100 10 311 1.32 10000 64 0 0 0 0 0 
46 100 10 355 1.3 10000 15 0 0 0 0 0 
47 100 10 277 1.26 10000 13 0 0 0 0 0 
48 100 10 316 1.34 10000 286 0 0 0 0 0 
49 100 10 300 1.32 10000 1159 0 0 0 0 0 
50 100 10 353 1.33 10000 64 0 0 0 0 0 

Wed Sep 28 18:03:19 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.2 10000 16 0 0 -2.14748e+07 0 0 
2 20 10 45 0.22 10000 125 0 0 21.36 0 0 
3 20 10 73 0.22 10000 19 0 0 0 0 0 
4 20 10 49 0.23 10000 72 0 0 0 0 0 
5 20 10 55 0.24 10000 34 0 0 0 0 0 
6 20 10 78 0.23 10000 91 0 0 0 0 0 
7 20 10 55 0.22 10000 4624 0 0 37.99 0 0 
8 20 10 52 0.23 10000 20 0 0 0 0 0 
9 20 10 69 0.21 10000 11 0 0 0 0 0 
10 20 10 69 0.22 10000 36 0 0 0 0 0 
11 40 10 91 0.44 10000 103 0 0 21.06 0 0 
12 40 10 108 0.43 10000 544 0 0 14.16 0 0 
13 40 10 145 0.44 10000 13 0 0 0 0 0 
14 40 10 129 0.42 10000 19 0 0 0 0 0 
15 40 10 141 0.42 10000 27 0 0 0 0 0 
16 40 10 122 0.45 10000 13 0 0 0 0 0 
17 40 10 109 0.44 10000 26 0 0 0 0 0 
18 40 10 169 0.42 10000 3 0 0 0 0 0 
19 40 10 103 0.44 10000 1230 0 0 14.04 0 0 
20 40 10 104 0.44 10000 63 0 0 0 0 0 
21 60 10 217 0.69 10000 24 0 0 9.21 0 0 
22 60 10 183 0.7 10000 30 0 0 2.77 0 0 
23 60 10 194 0.67 10000 12 0 0 0 0 0 
24 60 10 209 0.69 10000 15 0 0 0 0 0 
25 60 10 166 0.73 10000 1860 0 0 10.25 0 0 
26 60 10 168 0.67 10000 8136 0 0 13.03 0 0 
27 60 10 151 0.69 10000 50 0 0 0 0 0 
28 60 10 196 0.68 10000 11 0 0 0 0 0 
29 60 10 176 0.69 10000 384 0 0 0 0 0 
30 60 10 230 0.66 10000 11 0 0 0 0 0 
31 80 10 240 0.99 10000 20 0 0 6.05 0 0 
32 80 10 254 0.96 10000 14 0 0 0 0 0 
33 80 10 265 0.99 10000 12 0 0 0 0 0 
34 80 10 261 0.99 10000 15 0 0 0 0 0 
35 80 10 245 0.96 10000 22 0 0 0 0 0 
36 80 10 263 0.97 10000 22 0 0 0 0 0 
37 80 10 289 0.96 10000 11 0 0 0 0 0 
38 80 10 282 0.95 10000 23 0 0 0 0 0 
39 80 10 283 0.94 10000 38 0 0 0 0 0 
40 80 10 246 0.98 10000 514 0 0 5.94 0 0 
41 100 10 274 1.34 10000 1885 0 0 11.25 0 0 
42 100 10 307 1.29 10000 63 0 0 0 0 0 
43 100 10 268 1.32 10000 1229 0 0 0 0 0 
44 100 10 293 1.31 10000 105 0 0 0 0 0 
45 100 10 311 1.33 10000 64 0 0 0 0 0 
46 100 10 355 1.3 10000 15 0 0 0 0 0 
47 100 10 277 1.29 10000 13 0 0 0 0 0 
48 100 10 316 1.35 10000 286 0 0 0 0 0 
49 100 10 300 1.32 10000 1159 0 0 0 0 0 
50 100 10 353 1.32 10000 64 0 0 0 0 0 

Wed Sep 28 18:05:46 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.2 10000 15 0 0 -2.14748e+07 0 0 
2 20 10 45 0.22 10000 162 0 0 22.71 0 0 
3 20 10 73 0.24 10000 16 0 0 0 0 0 
4 20 10 49 0.23 10000 80 0 0 0 0 0 
5 20 10 55 0.25 10000 432 0 0 20.3 0 0 
6 20 10 78 0.23 10000 55 0 0 0 0 0 
7 20 10 55 0.23 10000 4624 0 0 35.91 0 0 
8 20 10 52 0.23 10000 19 0 0 0 0 0 
9 20 10 69 0.22 10000 11 0 0 0 0 0 
10 20 10 69 0.23 10000 38 0 0 0 0 0 
11 40 10 92 0.43 10000 37 0 0 16.79 0 0 
12 40 10 108 0.43 10000 730 0 0 15.21 0 0 
13 40 10 145 0.44 10000 13 0 0 0 0 0 
14 40 10 129 0.43 10000 18 0 0 0 0 0 
15 40 10 140 0.44 10000 882 0 0 10.09 0 0 
16 40 10 122 0.44 10000 11 0 0 0 0 0 
17 40 10 109 0.45 10000 74 0 0 0 0 0 
18 40 10 169 0.43 10000 3 0 0 0 0 0 
19 40 10 102 0.45 10000 9103 0 0 19.77 0 0 
20 40 10 104 0.44 10000 88 0 0 0 0 0 
21 60 10 217 0.71 10000 21 0 0 8.57 0 0 
22 60 10 182 0.69 10000 45 0 0 4.66 0 0 
23 60 10 194 0.64 10000 12 0 0 0 0 0 
24 60 10 209 0.68 10000 11 0 0 0 0 0 
25 60 10 166 0.7 10000 562 0 0 8.8 0 0 
26 60 10 169 0.67 10000 209 0 0 0 0 0 
27 60 10 151 0.68 10000 512 0 0 0 0 0 
28 60 10 196 0.69 10000 11 0 0 0 0 0 
29 60 10 176 0.67 10000 917 0 0 0 0 0 
30 60 10 230 0.66 10000 11 0 0 0 0 0 
31 80 10 240 0.98 10000 24 0 0 6.48 0 0 
32 80 10 254 0.95 10000 17 0 0 0 0 0 
33 80 10 265 1 10000 11 0 0 0 0 0 
34 80 10 261 0.95 10000 12 0 0 0 0 0 
35 80 10 245 0.97 10000 26 0 0 0 0 0 
36 80 10 263 0.97 10000 27 0 0 0 0 0 
37 80 10 289 0.99 10000 13 0 0 0 0 0 
38 80 10 282 0.98 10000 17 0 0 0 0 0 
39 80 10 283 0.97 10000 58 0 0 0 0 0 
40 80 10 246 1.03 10000 3967 0 0 7.99 0 0 
41 100 10 275 1.35 10000 3022 0 0 11.87 0 0 
42 100 10 307 1.31 10000 89 0 0 0 0 0 
43 100 10 267 1.33 10000 548 0 0 0 0 0 
44 100 10 293 1.29 10000 71 0 0 0 0 0 
45 100 10 310 1.33 10000 47 0 0 0 0 0 
46 100 10 355 1.28 10000 16 0 0 0 0 0 
47 100 10 276 1.27 10000 4485 0 0 5.15 0 0 
48 100 10 316 1.31 10000 748 0 0 0 0 0 
49 100 10 300 1.31 10000 529 0 0 0 0 0 
50 100 10 353 1.29 10000 156 0 0 0 0 0 

Wed Sep 28 18:10:20 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.21 10000 133 0 0 -2.14748e+07 0 0 
2 20 10 46 0.26 10000 269 0 0 18.92 0 0 
3 20 10 73 0.22 10000 15 0 0 0 0 0 
4 20 10 49 0.24 10000 966 0 0 26.29 0 0 
5 20 10 56 0.26 10000 227 0 0 0 0 0 
6 20 10 78 0.23 10000 152 0 0 0 0 0 
7 20 10 55 0.24 10000 376 0 0 0 0 0 
8 20 10 52 0.23 10000 3408 0 0 31.07 0 0 
9 20 10 69 0.22 10000 18 0 0 0 0 0 
10 20 10 69 0.25 10000 123 0 0 0 0 0 
11 40 10 93 0.47 10000 5330 0 0 36.51 0 0 
12 40 10 113 0.47 10000 257 0 0 0 0 0 
13 40 10 148 0.46 10000 5107 0 0 0 0 0 
14 40 10 131 0.45 10000 8388 0 0 0 0 0 
15 40 10 145 0.47 10000 6082 0 0 0 0 0 
16 40 10 122 0.46 10000 54 0 0 0 0 0 
17 40 10 111 0.47 10000 4576 0 0 0 0 0 
18 40 10 169 0.43 10000 1 0 0 0 0 0 
19 40 10 107 0.47 10000 3795 0 0 0 0 0 
20 40 10 109 0.48 10000 144 0 0 0 0 0 
21 60 10 219 0.72 10000 341 0 0 16.19 0 0 
22 60 10 187 0.74 10000 1197 0 0 9.12 0 0 
23 60 10 197 0.72 10000 417 0 0 0 0 0 
24 60 10 209 0.72 10000 8765 0 0 12.25 0 0 
25 60 10 174 0.77 10000 3036 0 0 0 0 0 
26 60 10 174 0.73 10000 6638 0 0 0 0 0 
27 60 10 157 0.75 10000 6713 0 0 0 0 0 
28 60 10 201 0.74 10000 1080 0 0 0 0 0 
29 60 10 180 0.74 10000 2067 0 0 0 0 0 
30 60 10 230 0.72 10000 6797 0 0 0 0 0 
31 80 10 247 1.05 10000 4359 0 0 15.96 0 0 
32 80 10 256 1.02 10000 2058 0 0 0 0 0 
33 80 10 265 1.02 10000 94 0 0 0 0 0 
34 80 10 263 1.02 10000 9660 0 0 7.89 0 0 
35 80 10 251 1.04 10000 6833 0 0 0 0 0 
36 80 10 274 1.04 10000 6474 0 0 0 0 0 
37 80 10 291 1.04 10000 1783 0 0 0 0 0 
38 80 10 288 1.01 10000 1867 0 0 0 0 0 
39 80 10 293 1.03 10000 164 0 0 0 0 0 
40 80 10 253 1.06 10000 9615 0 0 0 0 0 
41 100 10 285 1.43 10000 2285 0 0 10.81 0 0 
42 100 10 323 1.4 10000 5289 0 0 5.72 0 0 
43 100 10 281 1.45 10000 3430 0 0 0 0 0 
44 100 10 307 1.41 10000 1666 0 0 0 0 0 
45 100 10 319 1.41 10000 9367 0 0 0 0 0 
46 100 10 362 1.43 10000 6546 0 0 0 0 0 
47 100 10 287 1.39 10000 1503 0 0 0 0 0 
48 100 10 325 1.44 10000 7125 0 0 0 0 0 
49 100 10 313 1.42 10000 7616 0 0 0 0 0 
50 100 10 363 1.39 10000 2116 0 0 0 0 0 

Wed Sep 28 18:12:07 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.21 10000 133 0 0 -2.14748e+07 0 0 
2 20 10 46 0.25 10000 269 0 0 19.67 0 0 
3 20 10 73 0.24 10000 15 0 0 0 0 0 
4 20 10 49 0.24 10000 966 0 0 26.29 0 0 

Thu Sep 29 12:45:16 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.2 10000 15 0 0 -2.14748e+07 0 0 
2 20 10 45 0.24 10000 162 0 0 20.82 0 0 
3 20 10 73 0.22 10000 16 0 0 0 0 0 
4 20 10 49 0.23 10000 80 0 0 0 0 0 
5 20 10 55 0.23 10000 432 0 0 22.06 0 0 
6 20 10 78 0.22 10000 55 0 0 0 0 0 
7 20 10 55 0.22 10000 4624 0 0 37.54 0 0 
8 20 10 52 0.23 10000 19 0 0 0 0 0 
9 20 10 69 0.21 10000 11 0 0 0 0 0 
10 20 10 69 0.22 10000 38 0 0 0 0 0 
11 40 10 92 0.45 10000 37 0 0 16.04 0 0 
12 40 10 108 0.43 10000 730 0 0 15.21 0 0 
13 40 10 145 0.41 10000 13 0 0 0 0 0 
14 40 10 129 0.43 10000 18 0 0 0 0 0 
15 40 10 140 0.42 10000 882 0 0 10.57 0 0 
16 40 10 122 0.43 10000 11 0 0 0 0 0 
17 40 10 109 0.44 10000 74 0 0 0 0 0 
18 40 10 169 0.42 10000 3 0 0 0 0 0 
19 40 10 102 0.44 10000 9103 0 0 20.22 0 0 
20 40 10 104 0.44 10000 88 0 0 0 0 0 
21 60 10 217 0.69 10000 21 0 0 8.82 0 0 
22 60 10 182 0.69 10000 45 0 0 4.66 0 0 
23 60 10 194 0.64 10000 12 0 0 0 0 0 
24 60 10 209 0.67 10000 11 0 0 0 0 0 
25 60 10 166 0.7 10000 562 0 0 8.8 0 0 
26 60 10 169 0.66 10000 209 0 0 0 0 0 
27 60 10 151 0.7 10000 512 0 0 0 0 0 
28 60 10 196 0.66 10000 11 0 0 0 0 0 
29 60 10 176 0.68 10000 917 0 0 0 0 0 
30 60 10 230 0.64 10000 11 0 0 0 0 0 
31 80 10 240 0.99 10000 24 0 0 6.42 0 0 
32 80 10 254 0.95 10000 17 0 0 0 0 0 
33 80 10 265 0.98 10000 11 0 0 0 0 0 
34 80 10 261 0.98 10000 12 0 0 0 0 0 
35 80 10 245 0.95 10000 26 0 0 0 0 0 
36 80 10 263 0.96 10000 27 0 0 0 0 0 
37 80 10 289 0.97 10000 13 0 0 0 0 0 
38 80 10 282 0.95 10000 17 0 0 0 0 0 
39 80 10 283 0.97 10000 58 0 0 0 0 0 
40 80 10 246 1.02 10000 3967 0 0 8.07 0 0 
41 100 10 275 1.34 10000 3022 0 0 11.96 0 0 
42 100 10 307 1.32 10000 89 0 0 0 0 0 
43 100 10 267 1.31 10000 548 0 0 0 0 0 
44 100 10 293 1.27 10000 71 0 0 0 0 0 
45 100 10 310 1.31 10000 47 0 0 0 0 0 
46 100 10 355 1.28 10000 16 0 0 0 0 0 
47 100 10 276 1.26 10000 4485 0 0 5.19 0 0 
48 100 10 316 1.3 10000 748 0 0 0 0 0 
49 100 10 300 1.3 10000 529 0 0 0 0 0 
50 100 10 353 1.29 10000 156 0 0 0 0 0 

Thu Sep 29 13:02:46 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.2 10000 15 0 0 -2.14748e+07 0 0 
2 20 10 45 0.22 10000 162 0 0 22.71 0 0 
3 20 10 73 0.22 10000 16 0 0 0 0 0 
4 20 10 49 0.22 10000 80 0 0 0 0 0 
5 20 10 55 0.23 10000 432 0 0 22.06 0 0 
6 20 10 78 0.22 10000 55 0 0 0 0 0 
7 20 10 55 0.22 10000 4624 0 0 37.54 0 0 
8 20 10 52 0.21 10000 19 0 0 0 0 0 
9 20 10 69 0.21 10000 11 0 0 0 0 0 
10 20 10 69 0.22 10000 38 0 0 0 0 0 
11 40 10 92 0.43 10000 37 0 0 16.79 0 0 
12 40 10 108 0.42 10000 730 0 0 15.57 0 0 
13 40 10 145 0.42 10000 13 0 0 0 0 0 
14 40 10 129 0.41 10000 18 0 0 0 0 0 
15 40 10 140 0.42 10000 882 0 0 10.57 0 0 
16 40 10 122 0.44 10000 11 0 0 0 0 0 
17 40 10 109 0.44 10000 74 0 0 0 0 0 
18 40 10 169 0.43 10000 3 0 0 0 0 0 
19 40 10 102 0.43 10000 9103 0 0 20.69 0 0 
20 40 10 104 0.44 10000 88 0 0 0 0 0 
21 60 10 217 0.68 10000 21 0 0 8.95 0 0 
22 60 10 182 0.69 10000 45 0 0 4.66 0 0 
23 60 10 194 0.66 10000 12 0 0 0 0 0 
24 60 10 209 0.68 10000 11 0 0 0 0 0 
25 60 10 166 0.7 10000 562 0 0 8.8 0 0 
26 60 10 169 0.66 10000 209 0 0 0 0 0 
27 60 10 151 0.68 10000 512 0 0 0 0 0 
28 60 10 196 0.68 10000 11 0 0 0 0 0 
29 60 10 176 0.68 10000 917 0 0 0 0 0 
30 60 10 230 0.68 10000 11 0 0 0 0 0 
31 80 10 240 0.98 10000 24 0 0 6.48 0 0 
32 80 10 254 0.97 10000 17 0 0 0 0 0 
33 80 10 265 1 10000 11 0 0 0 0 0 
34 80 10 261 0.97 10000 12 0 0 0 0 0 
35 80 10 245 0.98 10000 26 0 0 0 0 0 
36 80 10 263 0.97 10000 27 0 0 0 0 0 
37 80 10 289 0.95 10000 13 0 0 0 0 0 
38 80 10 282 0.95 10000 17 0 0 0 0 0 
39 80 10 283 0.96 10000 58 0 0 0 0 0 
40 80 10 246 1.02 10000 3967 0 0 8.07 0 0 
41 100 10 275 1.34 10000 3022 0 0 11.96 0 0 
42 100 10 307 1.27 10000 89 0 0 0 0 0 
43 100 10 267 1.33 10000 548 0 0 0 0 0 
44 100 10 293 1.3 10000 71 0 0 0 0 0 
45 100 10 310 1.35 10000 47 0 0 0 0 0 
46 100 10 355 1.29 10000 16 0 0 0 0 0 
47 100 10 276 1.3 10000 4485 0 0 5.03 0 0 
48 100 10 316 1.32 10000 748 0 0 0 0 0 
49 100 10 300 1.36 10000 529 0 0 0 0 0 
50 100 10 353 1.32 10000 156 0 0 0 0 0 

Thu Sep 29 13:05:20 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 0.21 10000 15 0 0 -2.14748e+07 0 0 
2 20 10 45 0.22 10000 162 0 0 22.71 0 0 
3 20 10 73 0.22 10000 16 0 0 0 0 0 
4 20 10 49 0.23 10000 80 0 0 0 0 0 
5 20 10 55 0.23 10000 432 0 0 22.06 0 0 
6 20 10 78 0.23 10000 55 0 0 0 0 0 
7 20 10 55 0.23 10000 4624 0 0 35.91 0 0 
8 20 10 52 0.22 10000 19 0 0 0 0 0 
9 20 10 69 0.21 10000 11 0 0 0 0 0 
10 20 10 69 0.22 10000 38 0 0 0 0 0 
11 40 10 92 0.45 10000 37 0 0 16.04 0 0 
12 40 10 108 0.43 10000 730 0 0 15.21 0 0 
13 40 10 145 0.43 10000 13 0 0 0 0 0 
14 40 10 129 0.43 10000 18 0 0 0 0 0 
15 40 10 140 0.43 10000 882 0 0 10.33 0 0 
16 40 10 122 0.43 10000 11 0 0 0 0 0 
17 40 10 109 0.44 10000 74 0 0 0 0 0 
18 40 10 169 0.42 10000 3 0 0 0 0 0 
19 40 10 102 0.43 10000 9103 0 0 20.69 0 0 
20 40 10 104 0.44 10000 88 0 0 0 0 0 
21 60 10 217 0.69 10000 21 0 0 8.82 0 0 
22 60 10 182 0.69 10000 45 0 0 4.66 0 0 
23 60 10 194 0.64 10000 12 0 0 0 0 0 
24 60 10 209 0.67 10000 11 0 0 0 0 0 
25 60 10 166 0.71 10000 562 0 0 8.67 0 0 
26 60 10 169 0.68 10000 209 0 0 0 0 0 
27 60 10 151 0.69 10000 512 0 0 0 0 0 
